1  	6	80.0059621903	3.2286	0.00000 5.	    1.	    0.5332  0.5332 	-90.      0.  0
ESS_rms_prf.txt
57 	0	80.5663536779	0.5381	0.00762	0.4213	1.0251	0.4246	0.3	-90.      0.  56
58 	0	80.584244006	0.5381	0.00784	0.4199	1.0257	0.4233	0.3	-90.      0.  57
59 	0	80.6024083366	0.5381	0.00805	0.4187	1.0262	0.4221	0.3	-90.      0.  58
60 	0	80.6208464133	0.5381	0.00827	0.4174	1.0268	0.4209	0.3	-90.      0.  59
61 	0	80.6395579759	0.5381	0.00849	0.4161	1.0274	0.4198	0.3	-90.      0.  60
62 	0	80.6585427605	0.5381	0.00871	0.4149	1.028	0.4186	0.3	-90.      0.  61
63 	0	80.6778004989	0.5381	0.00893	0.4137	1.0285	0.4175	0.3	-90.      0.  62
64 	0	80.6973309196	0.5381	0.00916	0.4125	1.0291	0.4163	0.3	-90.      0.  63
65 	0	80.7171337468	0.5381	0.00938	0.4113	1.0297	0.4152	0.3	-90.      0.  64
66 	0	80.737208701	0.5381	0.00961	0.4102	1.0302	0.4142	0.3	-90.      0.  65
67 	0	80.7575554991	0.5381	0.00983	0.409	1.0308	0.4131	0.3	-90.      0.  66
68 	0	80.7781738538	0.5381	0.01006	0.4079	1.0314	0.4120	0.3	-90.      0.  67
69 	0	80.7990634742	0.5381	0.01028	0.4068	1.032	0.4110	0.3	-90.      0.  68
70 	0	80.8202240655	0.5381	0.01051	0.4057	1.0325	0.4100	0.3	-90.      0.  69
71 	0	80.841655329	0.5381	0.01074 0.4046	1.0331	0.4090	0.3	-90.      0.  70
72 	0	80.8633569623	0.5381	0.01097	0.4036	1.0337	0.4080	0.3	-90.      0.  71
73 	0	80.8853286591	0.5381	0.01120	0.4025	1.0342	0.4070	0.3	-90.      0.  72
74 	0	80.9075701094	0.5381	0.01143	0.4015	1.0348	0.4060	0.3	-90.      0.  73
75 	0	80.9300809993	0.5381	0.01166	0.4005	1.0353	0.4051	0.3	-90.      0.  74
76 	0	80.9528610111	0.5381	0.01189	0.3995	1.0359	0.4042	0.3	-90.      0.  75
77 	0	80.9759098233	0.5381	0.01212	0.3985	1.0365	0.4032	0.3	-90.      0.  76
78 	0	80.9992271106	0.5381	0.01235	0.3976	1.037	0.4024	0.3	-90.      0.  77
79 	0	81.022812544	0.5381	0.01258	0.3966	1.0376	0.4015	0.3	-90.      0.  78
80 	0	81.0466657907	0.5381	0.01281	0.3957	1.0381	0.4006	0.3	-90.      0.  79
81 	0	81.0707865139	0.5381	0.01304	0.3947	1.0387	0.3997	0.3	-89.9992  0.  80
82 	0	81.0951743734	0.5381	0.01327	0.3938	1.0392	0.3989	0.3	-89.997   0.  81
83 	0	81.1198290249	0.5381	0.01350	0.3929	1.0398	0.3980	0.3	-89.9932  0.  82
84 	0	81.1447501206	0.5381	0.01374	0.392	1.0403	0.3972	0.3	-89.9879  0.  83
85 	0	81.1699373086	0.5381	0.01397	0.3911	1.0409	0.3964	0.3	-89.9811  0.  84
86 	0	81.1953902336	0.5381	0.01420	0.3903	1.0414	0.3956	0.3	-89.9727  0.  85
87 	0	81.2211085363	0.5381	0.01443	0.3894	1.0419	0.3948	0.3	-89.9629  0.  86
88 	0	81.2470918539	0.5381	0.01466	0.3886	1.0425	0.3940	0.3	-89.9515  0.  87
89 	0	81.2733398196	0.5381	0.01489	0.3878	1.043	0.3933	0.3	-89.9386  0.  88
90 	0	81.2998520629	0.5381	0.01512	0.3869	1.0436	0.3925	0.3	-89.9243  0.  89
91 	0	81.3266282099	0.5381	0.01536	0.3861	1.0441	0.3918	0.3	-89.9084  0.  90
92 	0	81.3536754567	0.5382	0.01559	0.3853	1.0446	0.3911	0.3	-89.8909  0.  91
93 	0	81.3809834451	0.5382	0.01582	0.3846	1.0451	0.3904	0.3	-89.872   0.  92
94 	0	81.4085542897	0.5382	0.01605	0.3838	1.0457	0.3896	0.3	-89.8516  0.  93
95 	0	81.4363876014	0.5382	0.01628	0.383	1.0462	0.3889	0.3	-89.8297  0.  94
96 	0	81.4644829871	0.5382	0.01651	0.3823	1.0467	0.3883	0.3	-89.8062  0.  95
97 	0	81.4928400503	0.5382	0.01673	0.3815	1.0472	0.3876	0.3	-89.7813  0.  96
98 	0	81.5214583906	0.5382	0.01696	0.3808	1.0478	0.3869	0.3	-89.7548  0.  97
99 	0	81.5503456892	0.5383	0.01719	0.38	1.0483	0.3862	0.3	-89.7269  0.  98
100	0	81.579490879	0.5383	0.01742	0.3793	1.0488	0.3856	0.3	-89.6974  0.  99
101	0	81.6088962192	0.5383	0.01765	0.3786	1.0493	0.3850	0.3	-89.6664  0.  100
102	0	81.6385695971	0.5384	0.01787	0.378	1.0498	0.3843	0.3	-89.634   0.  101
103	0	81.6684996441	0.5384	0.01810	0.3773	1.0503	0.3837	0.3	-89.6     0.  102
104	0	81.6986886807	0.5384	0.01833	0.3766	1.0508	0.3831	0.3	-89.5646  0.  103
105	0	81.7291447991	0.5385	0.01855 0.376	1.0513	0.3825	0.3	-89.5276  0.  104
106	0	81.7598563307	0.5385	0.01878	0.3753	1.0518	0.3819	0.3	-89.4892  0.  105
107	0	81.7908256569	0.5385	0.01900	0.3747	1.0523	0.3814	0.3	-89.4493  0.  106
108	0	81.822061074	0.5386	0.01923	0.3741	1.0528	0.3808	0.3	-89.4079  0.  107
109	0	81.8535506146	0.5386	0.01945	0.3735	1.0533	0.3802	0.3	-89.365   0.  108
110	0	81.8853055979	0.5387	0.01968	0.3728	1.0538	0.3797	0.3	-89.3206  0.  109
111	0	81.917322806	0.5388	0.01990	0.3722	1.0543	0.3791	0.3	-89.2747  0.  110
112	0	81.9495929091	0.5388	0.02012	0.3717	1.0547	0.3786	0.3	-89.2274  0.  111
